specObjID,ra,dec,z,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,oiii_5007_flux,oiii_5007_flux_err,nii_6584_flux,nii_6584_flux_err,oi_6300_flux,oi_6300_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err
301897333082187776,149.95019,0.78012107,0.08773066,405.6534,4.193886,68.85256,2.454611,31.31776,2.404439,229.3615,3.084799,15.64163,1.82073,65.02449,2.67978,61.22502,2.705243
301898157715908608,149.82107,1.1534739,0.07980989,56.15504,2.121905,11.87545,1.835196,12.94501,2.035384,41.68317,2.013723,4.957908,1.606828,22.13525,2.300078,14.69806,2.025409
301898432593815552,149.81564,0.96732869,0.08800191,89.42847,2.1758,22.4367,1.804073,13.26751,2.068852,51.20779,2.03027,3.953341,1.527768,20.13579,2.037858,17.37906,1.996598
301900081861257216,149.86766,0.91013839,0.08712019,73.30268,4.714751,5.613946,3.55686,20.47884,3.960208,72.44225,4.426744,9.954928,3.557839,23.33809,4.361984,13.89322,4.630521
301900906494978048,150.28724,0.45483777,0.09665812,474.5296,4.570241,92.84365,2.47049,48.29964,2.313466,140.8251,2.381227,18.96861,1.690414,93.08813,2.823945,67.85763,2.117874
301901181372884992,150.24075,0.37595347,0.0450113,43.26302,5.244929,17.48564,3.981987,36.3928,5.237182,46.83605,5.957829,3.134932,5.244605,14.2056,5.474371,12.03275,5.551805
301901456250791936,150.19523,0.24463182,0.06573609,186.5519,2.566647,45.47926,1.825961,101.7655,2.526178,19.52852,1.217379,7.154094,1.078107,35.40749,1.484157,22.06789,1.279057
301901731128698880,150.31186,0.60072515,0.06523123,37.09188,1.489082,10.57014,1.473598,3.613952,1.524493,17.71226,1.447324,1.826606,1.050942,8.229151,1.22025,3.920762,1.097151
301902006006605824,150.19596,0.49962879,0.1710902,17.13015,3.297636,7.522234,3.229305,16.08039,3.937601,38.80817,5.577812,7.237331,2.926022,14.9489,5.580759,4.6362,4.37414
301902280884512768,150.22831,0.59220611,0.04001235,139.3271,2.55746,37.92846,1.91475,27.98774,1.980956,39.51387,1.587863,3.896041,1.738515,34.04093,1.617408,20.77939,1.564569
301902555762419712,150.22255,0.55250011,0.04627055,166.8309,3.157361,39.89712,2.379163,9.594817,1.732352,50.62418,1.773959,2.519433,1.204127,34.48063,1.530501,23.345,1.4343
301903380396140544,150.28953,0.58652514,0.03422084,176.7913,2.365292,50.38275,1.946481,38.52822,1.9879,40.77235,1.397027,5.013702,1.176662,38.94872,1.778247,27.32946,1.383966
301903655274047488,150.29836,0.22565207,0.03264382,109.4251,7.286359,33.27227,4.850032,63.28648,5.467138,143.1891,7.401545,30.57921,6.202926,68.58876,6.837398,60.64553,7.034166
301903930151954432,150.2388,0.61154485,0.1701912,71.04022,2.656955,16.09138,2.582128,3.604706,2.507383,28.07353,2.359747,1.20786,2.11662,14.95126,3.328829,9.235897,2.55238
301904205029861376,150.24791,0.30667754,0.04573169,334.7697,3.918788,101.8651,2.579432,110.3737,2.549902,69.59578,1.668594,7.363451,1.228114,68.70235,1.732914,49.43346,1.573114
301904479907768320,150.29836,0.25289339,0.1046337,81.96252,3.564373,24.22712,2.17732,11.59108,2.209046,34.06715,3.038332,1.864687,1.668689,19.61286,2.080172,9.822232,2.193747
301904754785675264,150.25716,0.21459792,0.09174398,340.0088,3.736706,62.18715,2.321766,8.572221,2.072185,116.0905,2.409729,7.016531,1.701571,39.11444,2.263557,27.53493,2.020985
301905029663582208,150.29948,0.32932078,0.03448851,1162.312,9.816885,245.3313,4.376595,44.59954,3.289293,477.29,5.492077,19.78412,2.869614,151.9884,4.148956,130.9012,3.78422
301905854297303040,150.20372,0.54138346,0.09331501,118.285,2.971793,18.38208,2.309908,8.988565,2.449111,61.23531,2.68765,8.551302,2.319232,21.41094,3.44057,17.63811,2.996032
301906678931023872,149.98211,1.1106445,0.03252251,1682.515,12.31965,446.2654,5.731595,461.3172,5.990154,335.478,4.040669,32.41413,2.394379,289.8531,4.261525,210.2565,4.572057
301907778442651648,150.16656,1.0684998,0.09363134,134.4062,2.276971,32.0603,1.906245,11.14184,1.635126,42.97071,1.598669,5.674314,1.455562,26.57252,1.919214,20.60266,1.711339
301908328198465536,150.22005,1.0045795,0.08107227,302.3946,3.542575,68.59451,2.32819,17.28612,2.022961,104.6819,2.127482,9.53024,1.50598,51.53569,2.013219,49.38479,8.019794
301908877954279424,150.03499,0.9847942,0.03182067,2968.515,20.97709,762.4696,8.641508,1214.737,12.00694,1765.803,12.74424,119.2925,5.061971,459.0817,7.258675,435.8217,7.298738
301909152832186368,150.05311,0.77419393,0.06198409,455.0872,4.530187,112.9706,2.720818,38.55032,2.279813,152.9543,2.575994,12.6089,1.565689,92.10526,2.216216,65.44086,2.053542
301910252343814144,149.99488,1.0549923,0.04647528,621.7155,6.783577,140.5407,3.455932,35.48611,2.946269,227.248,3.99233,15.67754,2.543917,112.04,3.315526,80.42466,3.142165
301910802099628032,150.19357,0.78263474,0.09769482,48.65951,3.527453,1.012682,2.78556,8.984872,2.900278,32.11441,3.168737,6.51199,2.683177,4.882116,3.283688,15.65055,3.109039
301911076977534976,150.14048,0.85607999,0.03256777,235.5378,3.075078,74.14877,2.481694,59.46356,2.410907,52.97992,1.73406,9.275272,1.642948,58.14707,1.984582,40.97121,2.174151
301911626733348864,149.95657,0.83227276,0.08730347,34.99501,1.963507,4.437219,1.829532,3.479938,2.0953,34.79629,2.081523,4.834562,1.639869,8.393323,2.400769,1.108071,3.891316
301911901611255808,150.45272,0.53992551,0.2151756,479.0676,6.786102,85.22955,3.555817,261.0777,4.079652,311.9008,5.56579,21.92163,3.490488,65.65634,3.989817,52.8606,4.081803
301912176489162752,150.39058,0.44874703,0.0332075,269.974,3.37635,93.7084,2.569785,71.48046,2.526275,63.82867,1.871688,13.07808,1.64311,69.52186,2.257616,45.66394,1.916705
301912451367069696,150.448,0.5116155,0.09366594,154.9048,2.316862,41.20297,1.790976,25.32718,1.729633,34.81161,1.429799,7.88283,1.407868,31.48694,1.746523,22.65247,1.626395
301913276000790528,150.42325,0.46302079,0.09836945,60.79157,1.760644,12.26445,1.627139,2.784734,1.700159,22.57968,1.553223,3.744041,1.678327,15.03502,1.589668,9.949129,1.753387
301913550878697472,150.42047,0.40556241,0.09794935,38.09965,1.871463,13.30547,1.665252,6.336185,1.877029,16.22965,1.710532,0.428488,1.401688,10.03177,1.91705,5.220199,1.891466
301914100634511360,150.5026,0.33074555,0.0324094,115.4444,2.281502,33.02921,2.040912,8.11469,1.827993,42.12426,1.732818,3.728585,1.612431,26.54612,1.691794,22.65197,2.178856
301914375512418304,150.37669,0.60064388,0.04577734,37.1666,12.53094,8.209907,1.771491,0.9508565,1.70936,10.3809,1.399997,5.228649,1.255718,7.477526,1.390651,3.955005,1.211062
301914650390325248,150.37373,0.25716732,0.03367543,43.61438,4.219442,7.381612,3.005368,34.02142,4.105837,45.71202,4.512352,3.226833,4.074815,29.23037,4.492529,28.69071,4.510464
301915200146139136,150.31873,0.12098792,0.03218562,293.8237,3.482139,68.25063,2.264468,14.5841,1.881633,86.83197,2.197969,4.539622,1.63033,54.91052,1.959672,40.26052,2.243804
301915475024046080,150.52855,0.25767815,0.04574162,93.14961,2.723551,26.42593,2.035096,16.0966,1.697796,26.37182,1.441878,6.616655,1.228576,27.3742,1.414971,16.45915,1.29671
301916024779859968,150.50262,0.17893816,0.04581254,23.1601,1.963351,9.265735,1.620337,5.822856,1.645081,11.46544,1.628466,2.906541,1.379394,3.136199,1.334048,1.072737,1.325612
301916299657766912,150.36554,0.15514715,0.06608569,43.4954,1.512907,10.05751,1.359834,2.545673,1.520564,14.24796,1.204813,2.058645,1.008062,11.51325,1.180647,10.77884,1.209461
301916574535673856,150.48578,0.18780168,0.06621388,358.1598,4.023693,57.91629,2.41033,18.71858,2.305773,145.9717,2.661162,16.40193,1.728539,72.93034,2.243049,51.68616,2.147002
301917124291487744,150.33843,0.15710264,0.09205124,507.7617,5.96054,117.4207,3.327506,152.3866,3.77449,265.4893,4.325299,17.51505,2.420078,98.92799,4.232285,78.9297,3.684912
302867381863081984,151.53948,-0.74051778,0.1883102,61.03464,6.225626,16.8614,4.7961,9.454607,4.205902,37.35818,5.651935,0.7128413,3.35185,19.07044,4.602993,1.745273,4.888586
302867656740988928,151.50262,-0.94281438,0.04359543,289.3204,3.970433,87.80264,3.02493,216.2337,4.350788,29.04395,1.879849,9.385575,1.574579,44.44043,1.913755,32.77948,1.687657
302868206496802816,151.46757,-0.81325888,0.0437604,74.46988,4.285396,17.05838,3.396358,28.92347,4.496761,62.8944,5.078786,5.555025,4.060876,35.9724,4.558701,27.80643,4.399025
302868481374709760,151.55758,-0.79208042,0.08550981,294.0524,3.960477,57.2724,2.71652,11.77109,2.32563,102.9189,2.527897,5.41695,1.745371,47.16973,2.278697,34.2666,2.699479
302869855764244480,151.84813,-0.75924952,0.1164644,291.1826,4.941603,61.7017,3.334787,16.92091,3.183837,110.9728,3.633209,8.932817,2.284543,44.05867,2.854058,31.03392,2.823217
302870130642151424,151.58353,-1.0827587,0.1969938,64.7641,19.83165,9.936399,3.75368,9.0633,3.528314,45.01497,4.747578,6.723203,3.020484,9.9168,3.808837,11.66185,4.183805
302870405520058368,151.67706,-0.89263129,0.0955369,512.6663,6.178103,116.3495,4.222839,33.1859,3.761493,231.0068,4.019228,21.23566,2.797822,96.74046,4.250555,78.84457,4.294614
302872054787500032,151.56104,-0.98272919,0.04583225,146.315,3.917195,36.79327,2.535776,21.6522,2.296278,41.73342,1.977906,4.547131,1.537379,34.18811,1.816442,21.45293,1.673215
302872604543313920,151.53718,-1.116275,0.155248,4.054973,1.641662,3.1363,2.190474,5.615333,3.141175,7.199515,4.315234,2.74234,6.135849,13.04518,3.354149,1.590306,2.829505
302872879421220864,151.96578,-0.27193006,0.06925703,94.40664,4.586046,19.49665,3.553398,17.32195,3.965141,74.98247,4.493706,6.975265,3.507469,42.40758,4.124433,23.83404,3.947752
302873154299127808,152.08116,-0.25702094,0.0898695,236.9297,3.680072,52.20081,2.669495,14.39731,2.398622,99.39104,2.666172,4.778331,2.414588,35.44259,3.517823,29.6416,2.405355
302873429177034752,152.07507,-0.24105205,0.06830182,12.71017,2.258849,4.027224,2.003121,7.954243,2.810051,12.14935,2.587088,5.344358,2.341532,9.653087,2.592732,0.1718329,2.452362
302873978932848640,151.93673,-0.22210379,0.09487154,60.47321,2.785199,13.8661,2.710792,4.066037,2.526613,25.68705,2.286768,1.420504,2.066474,10.75531,2.385227,2.300217,7.863653
302874253810755584,151.97043,-0.15373621,0.04611932,80.81613,16.11083,4.994849,11.85922,37.89488,8.144557,45.05296,10.37457,19.24109,8.606434,19.63189,8.840662,17.69359,9.017759
302874803566569472,151.95845,-0.020188742,0.09510874,122.9451,2.954136,30.83876,2.448144,4.021226,2.26281,39.49204,2.254086,7.908199,2.064885,15.4261,2.381466,9.762131,5.875232
302875078444476416,151.9368,-0.63536495,0.08759098,236.7112,3.892966,51.6313,2.906099,13.64085,2.619227,77.89091,2.639813,4.558689,1.908424,32.60336,2.749833,19.1525,3.372962
302875903078197248,151.93295,-0.13914898,0.06765883,459.7576,6.928047,58.49845,3.834197,32.44934,3.842694,252.6933,5.367491,22.80144,3.457427,84.12108,4.296414,57.94297,4.139276
302876177956104192,152.09942,0.10986991,0.09573063,137.6138,2.961628,29.91878,2.361399,4.32111,2.460579,46.06424,2.210536,5.594755,1.937119,22.83872,2.785894,12.23671,2.28657
302876727711918080,152.02016,-0.38987908,0.03334356,159.8421,2.971327,52.6517,2.654377,47.35887,2.706986,67.48392,2.206881,9.534951,1.783331,48.46894,2.315019,30.35958,2.020482
302877002589825024,152.03836,-0.13199289,0.09613377,90.90964,2.660969,25.05809,2.325298,3.730412,2.116303,30.77914,2.008437,4.088539,1.863245,14.02889,2.306983,8.678302,1.928253
302877827223545856,152.11332,-0.033310023,0.1630619,143.5962,5.541609,22.12332,2.967656,8.694992,3.640427,59.9099,3.65928,6.323896,2.860007,29.99874,3.55414,15.60161,3.116704
302878102101452800,152.0812,0.081067586,0.09566018,127.1649,3.096196,30.26038,2.66776,7.053184,2.548137,40.90273,2.254323,4.567428,2.05801,33.36522,3.088191,17.47909,2.499559
302878926735173632,151.33735,-1.2355777,0.09571221,90.75134,2.81028,21.08546,2.562903,6.835904,2.42644,30.86424,2.1157,5.119184,1.988877,23.23723,3.074071,7.326031,2.264514
302879201613080576,151.29172,-1.1362513,0.04635897,90.00648,4.144576,22.63157,3.035743,6.748002,3.041444,45.38039,3.428818,3.740882,2.673837,22.56086,2.873091,15.16598,3.04365
302880301124708352,151.2429,-1.215115,0.08455484,79.54324,2.537437,23.05153,2.306592,8.307637,2.321858,27.60968,2.051048,4.369869,2.890011,15.81675,2.812179,9.970819,2.024173
302880850880522240,151.30388,-1.1058467,0.1822214,385.1019,6.224872,70.45872,3.75162,24.3592,3.680201,223.5874,4.841052,15.52212,2.724173,63.16093,3.688376,51.09914,3.53351
302881125758429184,151.45137,-1.2200824,0.08583643,141.3782,4.398757,21.25709,3.390252,16.15634,3.439358,77.55743,3.795726,4.867114,3.016307,32.49673,3.618171,18.44191,3.605956
302881400636336128,151.42999,-0.77400858,0.0452119,76.35715,2.772701,19.76627,2.193657,24.36217,2.440624,12.57081,1.559699,2.085783,1.391643,20.517,1.593625,13.01379,1.484079
302882500147963904,151.44636,-1.1805702,0.03225636,545.075,6.08659,152.6431,3.758352,163.6821,4.067122,114.4559,2.563276,15.43775,1.98188,101.4544,2.7069,70.55384,2.894005
302884424293312512,151.73923,-0.36966425,0.09594652,185.7986,3.356841,45.62185,2.606883,18.89025,2.462549,66.70149,2.404007,5.655535,2.047464,34.59814,2.879424,26.29249,2.421884
302884699171219456,151.87465,-0.57247415,0.09494463,31.33384,4.519784,10.46427,3.781959,12.29815,3.680008,41.15218,4.20141,1.845862,3.73183,20.82543,4.340884,12.65908,5.072259
302884974049126400,151.84889,-0.28554879,0.09424894,238.1157,3.603124,51.02438,2.327813,23.55211,2.258884,84.16088,2.267353,9.523151,1.760471,48.43261,2.318412,33.69647,2.290684
302885248927033344,151.82384,-0.26039293,0.0668576,363.477,5.244451,85.41187,3.379651,45.29875,3.451801,163.1321,3.735089,15.68408,2.51967,90.03694,3.35087,58.17126,3.08452
302885523804940288,151.80956,0.055850091,0.02166339,199.3246,3.088176,66.94772,2.709691,112.3815,3.324575,21.76003,1.478318,9.109035,1.560424,47.79335,2.223001,36.28614,1.937889
302885798682847232,151.78794,-0.58151894,0.1850447,182.1717,4.39648,43.45255,3.003985,15.3826,3.096605,68.59843,3.969914,7.222203,2.552552,28.28613,2.986472,13.60737,3.63962
302886073560754176,151.76504,-0.6199176,0.08825807,173.0658,3.27401,42.84208,2.491793,10.32664,2.400261,55.93614,2.29774,4.152916,1.780542,32.88034,2.392013,23.28776,2.323567
302886898194475008,151.87037,-0.54569248,0.09623855,9.043618,3.421968,6.729222,3.750944,6.80171,2.533041,2.108805,1.903448,2.190576,2.226794,4.172793,2.617304,3.179595,2.270453
302887447950288896,151.83273,-0.53974128,0.09362166,318.2583,4.532271,63.96496,2.952502,24.4994,2.83421,134.9151,3.220427,12.81437,2.630014,65.01181,3.881554,46.28672,3.344961
302887722828195840,151.83103,-0.15153605,0.1908706,149.7595,5.686023,32.11897,3.499661,12.8022,2.865249,49.77496,3.42188,5.007391,2.234885,27.67096,3.939998,15.50348,3.631164
302887997706102784,151.88669,-0.55848302,0.0881547,65.61266,3.675688,19.79902,2.994864,16.526,3.335338,59.74045,3.764837,12.89245,3.12302,31.26493,3.701579,14.35633,3.50135
302888547461916672,151.77327,-0.19357136,0.1890451,76.51545,6.757612,23.17101,4.311531,17.19059,3.785456,95.44911,6.342286,1.264435,3.28542,27.15218,4.686373,21.94916,4.700957
302888822339823616,151.82309,-0.078680986,0.04651895,229.4227,4.643783,48.91931,2.804636,16.03669,2.568014,96.48497,3.204931,10.83251,2.279493,53.70534,2.690953,42.97614,2.669477
302889372095637504,151.06646,-1.2134722,0.06609736,1105.474,10.98858,259.5634,5.552082,134.3046,5.268162,349.632,5.70039,28.05555,3.359303,194.8855,4.973428,142.6392,5.558188
302889646973544448,151.05441,-1.0611261,0.08467453,207.4593,3.503769,45.64596,2.675974,8.580559,2.325929,70.7168,2.861849,8.236618,2.564553,29.6219,2.950025,22.67416,2.207414
302889921851451392,151.02745,-1.2051813,0.06537174,72.31905,4.094326,23.04517,3.674062,30.24506,4.443815,42.07411,4.089051,7.566013,3.454206,27.59081,3.855474,19.92081,3.810093
302893220386334720,151.2199,-0.92511352,0.06563459,50.53475,2.450626,9.146751,2.119479,13.25208,2.812971,34.78637,2.670286,3.319483,2.141052,21.00515,2.472313,22.1444,2.555166
302894594775869440,151.04866,-1.0229682,0.08477004,70.61253,3.76936,13.90614,3.280349,4.356474,3.133744,30.75575,3.233648,4.121942,3.295102,8.113798,3.504326,8.945935,3.148918
302895144531683328,151.62075,-0.20137098,0.04634656,129.1845,4.816432,29.66156,3.280522,19.85743,3.280663,76.82323,4.074667,8.446212,3.096261,40.16339,3.473706,29.95878,3.45015
302895419409590272,151.69993,-0.50366235,0.04464796,212.9399,3.656242,63.36415,2.794969,34.13052,2.67603,54.62653,2.29742,6.990028,1.990375,50.99887,2.272965,36.43909,2.11554
302895969165404160,151.67414,-0.67869238,0.1841305,78.17091,4.473123,17.04955,3.377798,57.96454,3.66133,70.90499,6.080415,4.964982,2.585073,15.84899,3.536804,16.5527,4.215491
302896244043311104,151.64048,-0.50513344,0.1115304,191.3845,3.709134,50.14182,2.739476,11.42547,2.491314,105.3465,7.154763,2.687747,1.968106,25.61561,2.522478,17.04891,2.724191
302896518921218048,151.65839,-0.21810678,0.09585693,405.8592,5.208263,92.30167,3.289191,27.28093,2.825984,124.4903,2.948637,11.94671,2.251077,76.85079,3.442643,59.17447,2.935814
302897068677031936,151.62996,-0.31106579,0.1009588,106.3563,3.328418,29.96959,2.950429,6.095786,2.483199,36.94192,3.323101,1.280778,2.026072,15.90767,2.803812,13.66472,2.294551
302897343554938880,151.59158,-0.68010927,0.1632294,358.6552,6.400498,84.69941,3.535101,29.82219,3.395113,137.7248,4.09107,9.537305,2.853961,51.1549,3.139174,41.46725,2.818051
302897893310752768,151.59545,0.069048488,0.1225655,21.93308,4.89391,0.4361302,2.658381,9.5642,2.812569,13.78471,2.970999,0.1879855,2.250324,4.995918,2.377946,1.109029,2.491191
302898717944473600,151.69436,-0.60463461,0.0874864,167.3583,3.237306,43.65201,2.596506,20.97337,2.531537,58.09896,2.336334,5.679502,1.814157,36.96875,2.677067,24.39654,3.84702
302899267700287488,151.61124,-0.5503743,0.08447021,32.24352,3.946673,11.08218,3.456148,22.0349,3.747041,30.57003,3.683474,6.51317,3.884379,14.12222,4.48165,12.3244,3.734773
302899542578194432,151.72383,0.0069680745,0.04628231,546.3054,6.740446,121.7685,3.63515,29.49181,2.810577,189.0152,3.648417,13.38065,2.222622,90.31248,2.94884,63.75781,2.7275
302902016479356928,150.59354,-1.229487,0.05626563,141.2449,3.251386,37.56638,3.098695,29.98764,3.075453,34.43859,2.380045,4.87653,1.909126,38.68484,2.511302,23.51259,2.195795
302902291357263872,150.7844,-1.0630424,0.06600515,21.32995,3.460252,13.52513,4.011132,8.10694,4.362808,21.08434,3.486958,5.21133,2.952348,12.38243,3.2556,10.17256,3.287818
302903665746798592,150.82352,-0.83311427,0.1176201,278.742,4.621794,77.54935,2.955865,56.85552,2.965671,74.33155,3.104519,9.958824,1.800096,59.65278,2.427306,45.98194,3.182673
302904215502612480,150.64224,-0.87192628,0.09410395,442.6733,5.156691,135.5812,3.568226,168.4846,4.125339,94.99934,2.467967,18.49554,2.174582,87.43896,2.873321,66.73173,3.249654
302904490380519424,150.6535,-1.0030934,0.04144953,210.7864,4.039564,64.18628,3.247206,100.6266,3.762649,45.84227,2.155802,8.287348,2.02209,46.74326,2.28678,32.8978,2.273359
302904765258426368,150.63441,-0.83451917,0.09370887,130.482,2.719557,41.2808,2.454734,40.96172,2.584858,28.89972,1.653106,5.994761,1.841252,28.44244,2.236031,18.54362,2.409129
302905040136333312,150.63976,-0.9092971,0.04725183,563.6133,6.97497,200.3605,4.677447,432.1139,6.800812,76.72157,2.717018,24.23281,2.43057,114.162,3.088915,78.48478,3.087367
302906414525868032,151.41462,-0.38944592,0.1221746,31.29364,5.568199,6.121523,3.54945,16.11919,4.113128,26.46904,4.192341,2.699403,3.340665,18.7162,3.823324,4.3305,3.581868
302906689403774976,151.46813,-0.5999181,0.09559516,156.6161,3.044855,39.67786,2.427172,9.792831,2.182739,55.30956,2.129724,1.578895,1.808602,31.46173,2.826737,22.88678,2.442529
302906964281681920,151.36239,-0.20839247,0.1889187,191.0963,5.379073,41.30792,2.88142,24.54596,2.958105,65.84498,4.769706,7.451751,2.172421,31.48717,3.388403,18.80144,2.995218
302907788915402752,151.3722,-0.59823139,0.09577672,422.3237,5.138764,85.70646,2.996698,14.32683,2.613223,153.5983,3.155483,6.071997,2.212574,67.06261,3.376879,42.31058,2.802193
302908338671216640,151.34041,-0.47180098,0.09569675,70.42866,2.294558,16.83135,2.068578,3.568799,1.85141,22.68573,1.715486,0.9176899,1.594296,14.721,2.504417,7.711894,1.906786
302908888427030528,151.43234,0.059245731,0.09423019,10.94081,1.725704,3.035013,1.729273,4.61599,2.244397,8.429885,1.905022,0.814657,1.986982,7.591716,2.272921,6.726903,2.342862
302909163304937472,151.4882,-0.23947752,0.1272069,68.96085,4.878704,10.35139,3.047071,17.14889,3.724621,40.2009,3.787224,2.641783,3.045291,23.84435,4.005165,12.57515,3.548859
302909438182844416,151.52853,-0.21550041,0.04530115,311.8186,4.391,78.53313,2.878452,110.7312,3.384811,60.57347,2.160191,15.34837,1.778067,69.26394,2.262887,52.17842,2.113693
302909987938658304,151.44365,0.019859723,0.1225172,118.1097,5.081842,25.28273,3.497681,12.23806,3.514719,59.73711,3.936931,4.107005,2.844386,30.83829,3.261897,16.99235,3.213525
302910537694472192,151.39388,0.089802122,0.09408178,38.63844,4.28302,9.866522,3.708679,13.85901,3.583509,33.00611,3.558553,10.63004,3.478633,19.39958,3.889317,18.38709,4.352285
302910812572379136,151.54134,-0.66686966,0.02123116,798.1581,8.187,190.0807,4.134522,101.6299,3.501528,208.5387,3.28453,18.01239,2.058504,149.458,3.324416,109.9116,3.273423
302911087450286080,151.46821,-0.45891507,0.09583122,91.37518,4.185562,22.30198,4.238593,2.902319,4.261562,36.51026,3.665023,0.6183121,3.348048,22.50593,4.509268,15.62865,3.956645
302911362328193024,151.19614,-0.62856884,0.09412583,73.5582,2.948526,24.03005,2.571135,15.68722,2.628053,28.06275,2.417498,3.615775,2.33816,23.41353,2.785615,14.024,2.743664
302913286473541632,151.30959,-0.27497481,0.1765283,119.1598,9.548748,18.16177,3.870193,140.768,6.841862,110.8453,5.550028,9.696753,3.129926,14.75639,3.697027,6.673465,10.9318
302914111107262464,151.33969,0.088561224,0.1793275,62.67574,8.368524,16.40824,5.52597,17.94143,3.863904,43.34975,5.614645,4.340226,3.905869,18.55023,5.671296,10.19249,4.425364
302914385985169408,151.19756,-0.36456524,0.1227615,19.72473,35.39447,4.691387,2.264217,5.739623,2.662281,3.296791,2.747323,1.263124,2.244117,6.999923,2.508149,3.37908,2.54381
